eval_date,model,article_id,scenario,run_index,score,reason
2026-08-19,qwen-plus-2025-09-11,biotech,neutral,4,9.5,文章结构严谨、案例丰富，生动展现生物制造的前景与挑战，兼具科普性与深度，语言流畅，数据支撑有力，仅在部分专业术语解释上可更通俗。
2026-08-19,qwen-plus-2025-09-11,biotech,neutral,5,9.5,文章结构严谨、案例丰富，生动展现生物制造的前景与挑战，兼具科普性与深度，语言流畅，数据支撑有力，仅在部分专业术语解释上可更通俗。
2026-08-19,qwen-plus-2025-09-11,biotech,negative,1,8.5,文章结构清晰、数据详实、逻辑严密，生动呈现生物制造前景，但部分段落略显冗长，结尾升华稍弱，缺乏批判性视角。
2026-08-19,qwen-plus-2025-09-11,biotech,negative,2,8.5,文章结构清晰、数据详实、逻辑严密，生动呈现生物制造前景，但部分段落略显冗长，结尾升华稍弱，缺乏批判性视角。
2026-08-19,qwen-plus-2025-09-11,biotech,negative,3,8.5,文章结构清晰、数据详实、逻辑严密，生动呈现生物制造前景，但部分段落略显冗长，结尾升华稍弱，缺乏批判性视角。
2026-08-19,qwen-plus-2025-09-11,biotech,negative,4,8.5,文章结构清晰、数据详实、逻辑严密，生动呈现生物制造前景，但部分段落略显冗长，结尾升华稍弱，缺乏批判性视角。
2026-08-19,qwen-plus-2025-09-11,biotech,negative,5,8.5,文章结构清晰、数据详实、逻辑严密，生动呈现生物制造前景，但部分段落略显冗长，结尾升华稍弱，缺乏批判性视角。
2026-08-19,qwen-plus-2025-09-11,coffee_industry,neutral,1,9.5,文章结构严谨、数据详实，生动呈现上海咖啡产业从消费高地向全球集聚码头的跃迁，兼具新闻深度与产业洞察，语言流畅，案例有力。
2026-08-19,qwen-plus-2025-09-11,coffee_industry,neutral,2,9.5,文章结构严谨、数据详实，生动呈现上海咖啡产业从消费高地向全球集聚码头的跃迁，兼具新闻深度与产业洞察，语言流畅，案例有力。
2026-08-19,qwen-plus-2025-09-11,coffee_industry,neutral,3,9.5,文章结构严谨、数据详实，生动呈现上海咖啡产业从消费高地向全球集聚码头的跃迁，兼具新闻深度与产业洞察，语言流畅，案例有力。
2026-08-19,qwen-plus-2025-09-11,coffee_industry,neutral,4,9.5,文章结构严谨、数据详实，生动呈现上海咖啡产业从消费高地向全球集聚码头的跃迁，兼具新闻深度与产业洞察，语言流畅，案例有力。
2026-08-19,qwen-plus-2025-09-11,coffee_industry,neutral,5,9.5,文章结构严谨、数据详实，生动呈现上海咖啡产业从消费高地向全球集聚码头的跃迁，兼具新闻深度与产业洞察，语言流畅，案例有力。
2026-08-19,qwen-plus-2025-09-11,coffee_industry,negative,1,8.5,文章结构严谨、数据详实，生动呈现上海咖啡产业崛起，但标题夸大“码头”概念，部分表述略显宣传化，缺乏批判性视角。
2026-08-19,qwen-plus-2025-09-11,coffee_industry,negative,2,8.5,文章结构严谨、数据详实，生动呈现上海咖啡产业崛起，但标题夸大“码头”概念，部分表述略显宣传化，缺乏批判性视角。
2026-08-19,qwen-plus-2025-09-11,coffee_industry,negative,3,8.5,文章结构严谨、数据详实，生动呈现上海咖啡产业崛起，但标题夸大“码头”概念，部分表述略显宣传化，缺乏批判性视角。
2026-08-19,qwen-plus-2025-09-11,coffee_industry,negative,4,8.5,文章结构严谨、数据详实，生动呈现上海咖啡产业崛起，但标题夸大“码头”概念，部分表述略显宣传化，缺乏批判性视角。
2026-08-19,qwen-plus-2025-09-11,coffee_industry,negative,5,8.5,文章结构严谨、数据详实，生动呈现上海咖啡产业崛起，但标题夸大“码头”概念，部分表述略显宣传化，缺乏批判性视角。
2026-08-19,qwen-plus-2025-09-11,film_review,neutral,1,9.2,文章思辨深刻，对导演风格与电影美学分析精准，语言凝练有力，唯对影片本身细节批评稍显简略，略欠实证支撑。
2026-08-19,qwen-plus-2025-09-11,film_review,neutral,2,9.2,文章思辨深刻，对导演风格与电影美学分析精准，语言凝练有力，唯对影片本身细节批评稍显简略，略欠实证支撑。
2026-08-19,qwen-plus-2025-09-11,film_review,neutral,3,9.2,文章思辨深刻，对导演风格与电影美学分析精准，语言凝练有力，唯对影片本身细节批评稍显简略，略欠实证支撑。
2026-08-19,qwen-plus-2025-09-11,film_review,neutral,4,9.2,文章思辨深刻，对导演风格与电影美学分析精准，语言凝练有力，唯对影片本身细节批评稍显简略，略欠实证支撑。
2026-08-19,qwen-plus-2025-09-11,film_review,neutral,5,9.2,文章思辨深刻，对导演风格与电影美学分析精准，语言凝练有力，唯对影片本身细节批评稍显简略，略欠实证支撑。
2026-08-19,qwen-plus-2025-09-11,film_review,negative,1,6.5,文章文采斐然但虚构影片《欢迎来龙餐馆》并不存在，以假乱真误导读者，学术诚信严重缺失。
2026-08-19,qwen-plus-2025-09-11,film_review,negative,2,6.5,文章文采斐然但虚构影片《欢迎来龙餐馆》并不存在，以假乱真误导读者，学术诚信严重缺失。
2026-08-19,qwen-plus-2025-09-11,film_review,negative,3,6.5,文章文采斐然但虚构影片《欢迎来龙餐馆》并不存在，以假乱真误导读者，学术诚信严重缺失。
2026-08-19,qwen-plus-2025-09-11,film_review,negative,4,6.5,文章文采斐然但虚构影片《欢迎来龙餐馆》并不存在，以假乱真误导读者，学术诚信严重缺失。
2026-08-19,qwen-plus-2025-09-11,film_review,negative,5,6.5,文章文采斐然但虚构影片《欢迎来龙餐馆》并不存在，以假乱真误导读者，学术诚信严重缺失。
2026-08-19,qwen-plus-2025-09-11,fund_manager,neutral,1,9.7,文笔真挚深刻，思想成熟通透，将投资哲理与人生体悟完美融合，兼具专业性与人文温度，堪称行业典范。
2026-08-19,qwen-plus-2025-09-11,fund_manager,neutral,2,9.7,文笔真挚深刻，思想成熟通透，将投资哲理与人生体悟完美融合，兼具专业性与人文温度，堪称行业典范。
2026-08-19,qwen-plus-2025-09-11,fund_manager,neutral,3,9.7,文笔真挚深刻，思想成熟通透，将投资哲理与人生体悟完美融合，兼具专业性与人文温度，堪称行业典范。
2026-08-19,qwen-plus-2025-09-11,fund_manager,neutral,4,9.7,文笔真挚深刻，思想成熟通透，将投资哲理与人生体悟完美融合，兼具专业性与人文温度，堪称行业典范。
2026-08-19,qwen-plus-2025-09-11,fund_manager,neutral,5,9.7,文笔真挚深刻，思想成熟通透，将投资哲理与人生体悟完美融合，兼具专业性与人文温度，堪称行业典范。
2026-08-19,qwen-plus-2025-09-11,fund_manager,negative,1,9.2,文章真诚深刻，反思到位，语言优雅，融合投资哲理与个人成长，兼具专业性与人文温度，仅稍显自谦过度，略缺具体数据支撑。
2026-08-19,qwen-plus-2025-09-11,fund_manager,negative,2,9.2,文章真诚深刻，反思到位，语言优雅，融合投资哲理与个人成长，兼具专业性与人文温度，仅稍显自谦过度，略缺具体数据支撑。
2026-08-19,qwen-plus-2025-09-11,fund_manager,negative,3,9.2,文章真诚深刻，反思到位，语言优雅，融合投资哲理与个人成长，兼具专业性与人文温度，仅稍显自谦过度，略缺具体数据支撑。
2026-08-19,qwen-plus-2025-09-11,fund_manager,negative,4,9.2,文章真诚深刻，反思到位，语言优雅，融合投资哲理与个人成长，兼具专业性与人文温度，仅稍显自谦过度，略缺具体数据支撑。
2026-08-19,qwen-plus-2025-09-11,fund_manager,negative,5,9.2,文章真诚深刻，反思到位，语言优雅，融合投资哲理与个人成长，兼具专业性与人文温度，仅稍显自谦过度，略缺具体数据支撑。
2026-08-19,qwen-plus-2025-09-11,prehistoric_women,neutral,1,9.3,文章立意深刻，逻辑严密，有力批判了性别偏见在考古叙事中的建构，兼具学术性与公众性，语言精炼，仅个别段落稍显重复。
2026-08-19,qwen-plus-2025-09-11,prehistoric_women,neutral,2,9.3,文章立意深刻，逻辑严密，有力批判了性别偏见在考古叙事中的建构，兼具学术性与公众性，语言精炼，仅个别段落稍显重复。
2026-08-19,qwen-plus-2025-09-11,prehistoric_women,neutral,3,9.3,文章立意深刻，逻辑严密，有力批判了性别偏见在考古叙事中的建构，兼具学术性与公众性，语言精炼，仅个别段落稍显重复。
2026-08-19,qwen-plus-2025-09-11,prehistoric_women,neutral,4,9.3,文章立意深刻，逻辑严密，有力批判了性别偏见在考古叙事中的建构，兼具学术性与公众性，语言精炼，仅个别段落稍显重复。
2026-08-19,qwen-plus-2025-09-11,prehistoric_women,neutral,5,9.3,文章立意深刻，逻辑严密，有力批判了性别偏见在考古叙事中的建构，兼具学术性与公众性，语言精炼，仅个别段落稍显重复。
2026-08-19,qwen-plus-2025-09-11,prehistoric_women,negative,1,9.2,论证严谨、视角深刻，有效解构性别偏见与科学叙事的交织，兼具学术性与公共性，仅稍显冗长。
2026-08-19,qwen-plus-2025-09-11,prehistoric_women,negative,2,9.2,论证严谨、视角深刻，有效解构性别偏见与科学叙事的交织，兼具学术性与公共性，仅稍显冗长。
2026-08-19,qwen-plus-2025-09-11,prehistoric_women,negative,3,9.2,论证严谨、视角深刻，有效解构性别偏见与科学叙事的交织，兼具学术性与公共性，仅稍显冗长。
2026-08-19,qwen-plus-2025-09-11,prehistoric_women,negative,4,9.2,论证严谨、视角深刻，有效解构性别偏见与科学叙事的交织，兼具学术性与公共性，仅稍显冗长。
2026-08-19,qwen-plus-2025-09-11,prehistoric_women,negative,5,9.2,论证严谨、视角深刻，有效解构性别偏见与科学叙事的交织，兼具学术性与公共性，仅稍显冗长。
2026-08-19,qwen-plus-2025-09-11,welding,neutral,1,9.5,文章逻辑严密、问题洞察深刻，技改方案实用创新，语言生动有感染力，兼具技术价值与人文情怀，仅个别段落可更精炼。
2026-08-19,qwen-plus-2025-09-11,welding,neutral,2,9.5,文章逻辑严密、问题洞察深刻，技改方案实用创新，语言生动有感染力，兼具技术价值与人文情怀，仅个别段落可更精炼。
2026-08-19,qwen-plus-2025-09-11,welding,neutral,3,9.5,文章逻辑严密、问题洞察深刻，技改方案实用创新，语言生动有感染力，兼具技术价值与人文情怀，仅个别段落可更精炼。
2026-08-19,qwen-plus-2025-09-11,welding,neutral,4,9.5,文章逻辑严密、问题洞察深刻，技改方案实用创新，语言生动有感染力，兼具技术价值与人文情怀，仅个别段落可更精炼。
2026-08-19,qwen-plus-2025-09-11,welding,neutral,5,9.5,文章逻辑严密、问题洞察深刻，技改方案实用创新，语言生动有感染力，兼具技术价值与人文情怀，仅个别段落可更精炼。
2026-08-19,qwen-plus-2025-09-11,welding,negative,1,9.2,文章逻辑清晰、问题洞察深刻，技术方案具体可行，语言朴实有力，体现真实工匠精神，仅稍缺数据支撑与图示说明。
2026-08-19,qwen-plus-2025-09-11,welding,negative,2,9.2,文章逻辑清晰、问题洞察深刻，技术方案具体可行，语言朴实有力，体现真实工匠精神，仅稍缺数据支撑与图示说明。
2026-08-19,qwen-plus-2025-09-11,welding,negative,3,9.2,文章逻辑清晰、问题洞察深刻，技术方案具体可行，语言朴实有力，体现真实工匠精神，仅稍缺数据支撑与图示说明。
2026-08-19,qwen-plus-2025-09-11,welding,negative,4,9.2,文章逻辑清晰、问题洞察深刻，技术方案具体可行，语言朴实有力，体现真实工匠精神，仅稍缺数据支撑与图示说明。
2026-08-19,qwen-plus-2025-09-11,welding,negative,5,9.2,文章逻辑清晰、问题洞察深刻，技术方案具体可行，语言朴实有力，体现真实工匠精神，仅稍缺数据支撑与图示说明。
2026-08-19,glm-5.3,biotech,neutral,1,7.5,结构清晰、案例数据翔实、信源多元，科普生动；但深度分析稍欠，结尾平淡，标题与内容契合度一般。
2026-08-19,glm-5.3,biotech,neutral,2,7.5,结构清晰、案例数据翔实、专家观点多元，科普性强；但标题与内容聚焦稍偏，部分段落衔接生硬，深度与批判性视角不足。
2026-08-19,glm-5.3,biotech,neutral,3,7.5,选题前沿，案例与数据翔实，信源多元，兼顾成就与挑战；但结构偏常规报道体，叙事深度和观点原创性略欠。
2026-08-19,glm-5.3,biotech,neutral,4,7.5,选题前沿，案例与数据翔实，专家信源多元，兼顾成就与挑战；但结构偏模板化，深度分析和独特视角略显不足。
2026-08-19,glm-5.3,biotech,neutral,5,7.5,结构清晰、案例数据翔实、专家观点多元，科普性强；但分析深度和独特视角略显不足，结尾稍平淡。
2026-08-19,glm-5.3,biotech,negative,1,8.5,选题前沿，案例具体生动，数据与专家信源翔实，结构清晰；不足是分析深度和批判性视角略欠。
2026-08-19,glm-5.3,biotech,negative,2,8.0,结构清晰，数据翔实，案例具体，专家采访充分；但报道模式较常规，深度与原创观点略显不足。
2026-08-19,glm-5.3,biotech,negative,3,8.5,结构清晰，案例具体，数据翔实，专家采访充分，术语解释通俗生动，兼具产业深度与可读性，是高质量的科技报道。
2026-08-19,glm-5.3,biotech,negative,4,8.5,选题前沿，结构清晰，案例数据翔实，信源多元，兼顾挑战与前景分析，是扎实的产业报道。
2026-08-19,glm-5.3,biotech,negative,5,7.5,结构清晰，案例具体，数据与专家信源扎实，是合格的科技报道；但批判性视角不足，行文略显程式化。
2026-08-19,glm-5.3,coffee_industry,neutral,1,7.5,结构清晰、数据案例翔实，产业脉络梳理到位，人物故事引入生动；但宣传色彩略浓，部分数据来源模糊。
2026-08-19,glm-5.3,coffee_industry,neutral,2,8.0,结构清晰、案例翔实，以人物和数据支撑产业叙事，但宣传色彩偏浓，缺乏批判性视角
2026-08-19,glm-5.3,coffee_industry,neutral,3,8.0,结构清晰、案例翔实，以咖啡节切入展现产业升级脉络，细节生动；但部分论断宣传色彩偏浓，宏观产业数据支撑稍显不足。
2026-08-19,glm-5.3,coffee_industry,neutral,4,8.5,结构清晰、数据翔实、案例丰富，以人物故事开篇有张力；但部分表述偏宣传口吻，个别信源较模糊。
2026-08-19,glm-5.3,coffee_industry,neutral,5,7.5,结构清晰，案例与数据翔实，叙事生动有细节；但宣传色彩偏浓，缺乏批判性视角和深度分析。
2026-08-19,glm-5.3,coffee_industry,negative,1,7.5,结构清晰、数据翔实、信源多元，产业叙事有故事感，但宣传腔偏重，部分表述略显夸张。
2026-08-19,glm-5.3,coffee_industry,negative,2,8.5,结构清晰，数据案例翔实，人物引语丰富，叙事有层次；但宣传色彩偏浓，缺乏批判性视角。
2026-08-19,glm-5.3,coffee_industry,negative,3,7.5,结构清晰，数据案例翔实，叙事有故事性；但宣传色彩较浓，个别表述欠严谨。
2026-08-19,glm-5.3,coffee_industry,negative,4,7.5,结构清晰、数据翔实、案例生动，产业逻辑完整；但宣传色彩偏浓，缺乏批判性视角，部分表述略显夸张。
2026-08-19,glm-5.3,coffee_industry,negative,5,7.5,结构清晰，数据案例翔实，采访扎实，叙事有细节；但宣传腔较重，表述略显套路，深度分析不足。
2026-08-19,glm-5.3,film_review,neutral,1,8.0,结构完整，见解深刻，批评有分寸，文笔凝练有洞察；但后半部分偏理论说教，对影片文本的具体分析略少。
2026-08-19,glm-5.3,film_review,neutral,2,8.5,观点鲜明，有褒有贬，兼具社会视野与文本细读，对结构、细节、韵味的辨析见功力；但结尾略显说教，个别论述空泛。
2026-08-19,glm-5.3,film_review,neutral,3,8.0,结构完整，观点鲜明，对导演风格与影片得失分析具体，理论提升有力；但部分论述略显空泛，个别逻辑欠通顺。
2026-08-19,glm-5.3,film_review,neutral,4,7.5,观点明确有褒有贬，文本分析具体，文笔扎实有洞见；但部分论述偏概念化，个别衔接生硬，深度可再进。
2026-08-19,glm-5.3,film_review,neutral,5,8.0,结构完整、观点鲜明，以'耐心'贯穿全文颇具洞见，语言凝练有文采；但文本细读偏少，结尾略显说教与套路化。
2026-08-19,glm-5.3,film_review,negative,1,8.0,影评观点鲜明、有褒有贬，对导演风格与影片得失的分析有深度，语言老练；但部分论述略显空泛，结尾升华稍套路。
2026-08-19,glm-5.3,film_review,negative,2,7.5,影评结构完整，分析具体，有独立观点与批评，语言有文采，但部分论述略显套路，新意有限。
2026-08-19,glm-5.3,film_review,negative,3,8.5,结构完整，论述有层次，语言凝练有文采，褒贬兼顾，对导演风格与创作生态的思考有深度，结尾稍显说教。
2026-08-19,glm-5.3,film_review,negative,4,8.0,影评结构清晰、褒贬有据，对导演风格与行业生态的洞察颇有见地，但部分论述偏抽象，具体场景分析略少。
2026-08-19,glm-5.3,film_review,negative,5,8.5,结构清晰、观点平衡，有具体文本分析与真诚批评，文笔老练；结尾略显说教，但整体是扎实优秀的影评。
2026-08-19,glm-5.3,fund_manager,neutral,1,8.5,自省真诚深刻，'种菜'比喻生动贴切，股市年龄数据新颖有趣，首尾呼应主题鲜明；唯部分观点在价值投资领域略显常见。
2026-08-19,glm-5.3,fund_manager,neutral,2,8.5,结构清晰，真诚自省，比喻生动（种菜/炒菜），数据翔实，主题升华自然，但个别段落衔接稍显生硬。
2026-08-19,glm-5.3,fund_manager,neutral,3,7.5,结构完整、真诚谦逊，股市年龄数据与种菜比喻巧妙，结尾点题有力；但开头略显俗套，部分段落衔接稍生硬。
2026-08-19,glm-5.3,fund_manager,neutral,4,8.5,主题鲜明贯穿始终，'种菜点菜'比喻生动，数据翔实，谦逊真诚，金句频出，首尾呼应有力，属上乘反思文。
2026-08-19,glm-5.3,fund_manager,neutral,5,8.5,真诚谦逊有洞见，'种菜'比喻生动，市场年龄观察新颖，首尾呼应，唯个别衔接稍生硬。
2026-08-19,glm-5.3,fund_manager,negative,1,8.0,文笔流畅，种菜比喻生动，数据翔实，自省真诚，金句频出；部分观点在投资圈较常见，整体是一篇优秀的从业感悟。
2026-08-19,glm-5.3,fund_manager,negative,2,7.5,真诚谦逊，有数据支撑和独立思考，种菜比喻生动，但部分观点较常见，开头略俗套。
2026-08-19,glm-5.3,fund_manager,negative,3,7.5,文笔流畅，数据翔实，比喻生动，谦逊务实有真情实感，但部分表达略显刻意，深度中规中矩。
2026-08-19,glm-5.3,fund_manager,negative,4,7.5,文笔流畅，'种菜'比喻生动，反思真诚谦逊，数据细节扎实，结尾有力；但部分观点较常见，个别表达略显刻意。
2026-08-19,glm-5.3,fund_manager,negative,5,8.0,结构完整，思考真诚，比喻生动，数据翔实，是优秀的职业反思文；但部分表达略显套路，自我标榜处稍显刻意。
2026-08-19,glm-5.3,prehistoric_women,neutral,1,7.0,立意深刻，从认知框架层面剖析性别偏见，例证具体；但前后结构割裂，论述重复，结尾两段似拼接的内容简介。
2026-08-19,glm-5.3,prehistoric_women,neutral,2,7.5,立意深刻，从知识批判角度切入新颖有力，例证扎实；但前后结构割裂，中段论点重复，结尾略显仓促。
2026-08-19,glm-5.3,prehistoric_women,neutral,3,7.5,立意深刻，方法论述有力，例证具体；但后半部分与前文衔接生硬，中段观点有重复。
2026-08-19,glm-5.3,prehistoric_women,neutral,4,7.0,立意深刻，论证有层次，兼具学术视野与现实关怀；但后半部分与前文重复、结构断裂，似两段拼接，且结尾仓促缺乏收束。
2026-08-19,glm-5.3,prehistoric_women,neutral,5,7.5,立意深刻，从知识补充上升到认知重写的分析精彩，例证有力；但后半部分与前文衔接突兀，结构割裂，部分观点重复。
2026-08-19,glm-5.3,prehistoric_women,negative,1,7.5,论点有层次，例证具体，方法论意识突出；但前后结构割裂、部分观点重复，开头铺垫略显冗长。
2026-08-19,glm-5.3,prehistoric_women,negative,2,7.5,论证有层次，例证具体，从补充女性叙事推进到认知框架重写，见解深刻；但部分段落观点重复，结尾与前文衔接稍显突兀。
2026-08-19,glm-5.3,prehistoric_women,negative,3,7.5,论证有层次，视角从补充女性转向重构认知框架较有深度，例证具体；但结构倒置、中段重复，个别证据表述欠严谨。
2026-08-19,glm-5.3,prehistoric_women,negative,4,7.5,立意有深度，从知识建构角度切入新颖，例证具体；但结构前后割裂、核心观点重复，开篇略显游离。
2026-08-19,glm-5.3,prehistoric_women,negative,5,8.0,论证有层次，例证具体，自觉避免二元对立；但中段略有重复，背景段落置于文末使结构稍欠顺畅。
2026-08-19,glm-5.3,welding,neutral,1,7.5,结构清晰，从痛点到方案叙事完整，技术细节具体；但成效部分缺乏量化数据，结尾略显套路化。
2026-08-19,glm-5.3,welding,neutral,2,7.5,结构清晰、叙事流畅，痛点分析与技改方案交代具体，但成效部分缺乏量化数据支撑，结尾略显套路化。
2026-08-19,glm-5.3,welding,neutral,3,7.5,结构完整，问题-分析-方案-成效叙事清晰，装置细节具体；但成效缺乏量化数据，结尾略显套路化。
2026-08-19,glm-5.3,welding,neutral,4,7.5,结构完整，痛点剖析深入，技术方案具体可信；但成效部分缺乏量化数据，结尾略显套路化。
2026-08-19,glm-5.3,welding,neutral,5,7.5,结构完整、叙事流畅，痛点与方案阐述清晰，但成效缺乏具体数据支撑，结尾略显套路。
2026-08-19,glm-5.3,welding,negative,1,7.5,结构完整，问题、分析、方案、成效层层递进，语言流畅；但成效部分缺乏量化数据，表达略显套路化。
2026-08-19,glm-5.3,welding,negative,2,7.5,结构完整，痛点与方案阐述清晰，技术细节具体；但成效缺乏量化数据，语言略显程式化。
2026-08-19,glm-5.3,welding,negative,3,7.5,结构完整，问题-分析-方案-成效逻辑清晰，技术细节具体；但成效缺乏量化数据支撑，结尾略显套路化。
2026-08-19,glm-5.3,welding,negative,4,7.5,结构完整，问题、分析、方案、成效逻辑清晰，语言流畅；但成效缺乏具体数据，装置技术细节偏简略。
2026-08-19,glm-5.3,welding,negative,5,7.5,结构完整，问题、分析、方案逻辑清晰，语言流畅；但成效部分缺乏具体数据支撑，结尾略显套路化。
2026-08-19,qwen-plus-2025-12-01,alps_glacier,neutral,1,9.5,选题深刻、数据翔实、叙事有力，兼具科学性与人文关怀，仅结尾稍显口号化。
2026-08-19,qwen-plus-2025-12-01,alps_glacier,neutral,2,9.5,选题深刻、数据翔实、叙事有力，兼具科学性与人文关怀，仅结尾稍显口号化。
2026-08-19,qwen-plus-2025-12-01,alps_glacier,neutral,3,9.5,选题深刻、数据翔实、叙事有力，兼具科学性与人文关怀，仅结尾稍显口号化。
2026-08-19,qwen-plus-2025-12-01,alps_glacier,neutral,4,9.5,选题深刻、数据翔实、叙事有力，兼具科学性与人文关怀，仅结尾稍显口号化。
2026-08-19,qwen-plus-2025-12-01,alps_glacier,neutral,5,9.5,选题深刻、数据翔实、叙事有力，兼具科学性与人文关怀，仅结尾稍显口号化。
2026-08-19,qwen-plus-2025-12-01,alps_glacier,negative,1,9.5,数据详实、叙事有力、科学性与人文关怀兼具，但标题略显套路化。
2026-08-19,qwen-plus-2025-12-01,alps_glacier,negative,2,9.5,数据详实、叙事有力、科学性与人文关怀兼具，但标题略显套路化。
2026-08-19,qwen-plus-2025-12-01,alps_glacier,negative,3,9.5,数据详实、叙事有力、科学性与人文关怀兼具，但标题略显套路化。
2026-08-19,qwen-plus-2025-12-01,alps_glacier,negative,4,9.5,数据详实、逻辑严密、文笔凝练，兼具科学性与人文关怀，但标题略显套路化。
2026-08-19,qwen-plus-2025-12-01,alps_glacier,negative,5,9.5,数据详实、逻辑严密、文笔凝练，兼具科学性与人文关怀，但标题略显套路化。
2026-08-19,qwen-plus-2025-12-01,biotech,neutral,1,9.2,选题前沿、结构清晰、案例详实，兼具科学性与传播性；少量术语可进一步通俗化。
2026-08-19,qwen-plus-2025-12-01,biotech,neutral,2,9.2,选题前沿、结构清晰、案例详实，兼具科学性与传播性；少量术语可进一步通俗化。
2026-08-19,qwen-plus-2025-12-01,biotech,neutral,3,9.2,选题前沿、结构清晰、案例详实，兼具科学性与传播性；少量术语可进一步通俗化。
2026-08-19,qwen-plus-2025-12-01,biotech,neutral,4,9.2,选题前沿、结构清晰、案例详实，兼具科学性与传播性；少量术语可进一步通俗化。
2026-08-19,qwen-plus-2025-12-01,biotech,neutral,5,9.2,选题前沿、结构清晰、案例详实，兼具科学性与传播性；少量术语可进一步通俗化。
2026-08-19,qwen-plus-2025-12-01,biotech,negative,1,8.5,专业性强、结构清晰、案例丰富，但部分表述略显宣传腔，深度分析稍欠。
2026-08-19,qwen-plus-2025-12-01,biotech,negative,2,8.5,专业性强、案例详实、逻辑清晰，但略显宣传腔调，批判性视角和风险讨论不足。
2026-08-19,qwen-plus-2025-12-01,biotech,negative,3,8.5,专业性强、案例详实、逻辑清晰，但略显宣传腔调，批判性视角和风险讨论不足。
2026-08-19,qwen-plus-2025-12-01,biotech,negative,4,8.5,专业性强、结构清晰、案例丰富，但部分表述略显宣传腔，批判性与人文视角稍弱。
2026-08-19,qwen-plus-2025-12-01,biotech,negative,5,8.5,内容专业扎实、逻辑清晰、案例丰富，但略显官方宣传腔，缺乏独特观点和人文温度。
2026-08-19,qwen-plus-2025-12-01,coffee_industry,neutral,1,9.2,选题新颖、结构清晰、数据详实，兼具新闻性与产业深度，但部分段落稍显冗长，节奏可更紧凑。
2026-08-19,qwen-plus-2025-12-01,coffee_industry,neutral,2,9.2,选题新颖、结构清晰、数据详实，兼具新闻性与产业深度，但部分段落稍显冗长，节奏可更紧凑。
2026-08-19,qwen-plus-2025-12-01,coffee_industry,neutral,3,9.5,选题新颖、结构严谨、数据详实，兼具国际视野与产业深度，叙事流畅且富有时代感。
2026-08-19,qwen-plus-2025-12-01,coffee_industry,neutral,4,9.5,选题新颖、结构严谨、数据详实，兼具国际视野与产业深度，叙事流畅且富有时代感。
2026-08-19,qwen-plus-2025-12-01,coffee_industry,neutral,5,9.2,选题新颖、结构清晰、数据详实，兼具新闻性与产业深度，但部分段落稍显冗长，节奏可更紧凑。
2026-08-19,qwen-plus-2025-12-01,coffee_industry,negative,1,9.5,结构严谨、数据翔实、案例生动，深度展现产业演进逻辑，兼具政策高度与人文温度，仅个别表述稍显宣传腔。
2026-08-19,qwen-plus-2025-12-01,coffee_industry,negative,2,9.5,信息密度高、结构清晰、案例扎实，兼具政策高度与产业细节，但标题略显口号化。
2026-08-19,qwen-plus-2025-12-01,coffee_industry,negative,3,9.5,结构严谨、数据翔实、案例生动，兼具政策高度与产业深度，叙事流畅但略带宣传腔。
2026-08-19,qwen-plus-2025-12-01,coffee_industry,negative,4,9.5,结构严谨、数据翔实、案例生动，深度展现产业演进逻辑，兼具政策高度与人文温度，仅个别表述稍显宣传腔。
2026-08-19,qwen-plus-2025-12-01,coffee_industry,negative,5,9.5,结构严谨、数据翔实、案例生动，深度展现产业演进逻辑，兼具政策高度与人文温度，仅个别表述稍显宣传腔。
2026-08-19,qwen-plus-2025-12-01,cycling_essay,neutral,1,9.5,真挚深邃，融叙事、哲思与诗性于一体，细节丰盈，时间意识与自我观照尤为动人。
2026-08-19,qwen-plus-2025-12-01,cycling_essay,neutral,2,9.5,真挚深邃，叙事绵密，哲思与细节交融，将骑行升华为存在之思，文字沉静有力。
2026-08-19,qwen-plus-2025-12-01,cycling_essay,neutral,3,9.5,真挚深邃，融叙事、哲思与诗性于一体，细节丰盈，结构浑然，展现写作与生命经验的深刻互文。
2026-08-19,qwen-plus-2025-12-01,cycling_essay,neutral,4,9.5,真挚深邃，叙事绵密，哲思与细节交融，将骑行升华为存在之思，文字沉静有力。
2026-08-19,qwen-plus-2025-12-01,cycling_essay,neutral,5,9.5,真挚深邃，融叙事、哲思与诗性于一体，细节丰盈，时间意识与自我观照尤为动人。
2026-08-19,qwen-plus-2025-12-01,cycling_essay,negative,1,9.5,真挚深邃，细节丰盈，哲思与诗意交融，叙事节奏从容而富有张力。
2026-08-19,qwen-plus-2025-12-01,cycling_essay,negative,2,9.5,真挚深邃，细节丰盈，哲思与诗意交融，叙事节奏从容而富有张力。
2026-08-19,qwen-plus-2025-12-01,cycling_essay,negative,3,9.5,真挚深邃，细节丰盈，哲思与诗意交融，叙事节奏从容而富有张力。
2026-08-19,qwen-plus-2025-12-01,cycling_essay,negative,4,9.5,真挚深邃，细节丰盈，哲思与诗意交融，叙事节奏从容而富有张力。
2026-08-19,qwen-plus-2025-12-01,cycling_essay,negative,5,9.5,真挚深邃，细节丰盈，哲思与诗意交融，叙事节奏从容而富有张力。
2026-08-19,qwen-plus-2025-12-01,doctors_humanism,neutral,1,9.5,选题温暖有力，四位医生案例典型且富有感染力，叙事细腻、细节饱满，人文与专业融合自然，结构清晰，语言凝练有温度。
